UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/341-12:39:34,96,0,0,0,0,0,0,0,139,4277657995,0,88,0,0,0,0,52,0,147,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501611.8,1,-3772.228911,-5154.849322,2761.233882,-2.662767335,-1.73311669,-6.87113271,0.539599987,-0.563119986,0.625879984,-0.0032,0.0026,-0.99999997,-37911602.47,-130673054,-56646223.9,-84388.13718,-362305.1353,-132422.377,1,1,0,-0.246195762,0.488760829,0.622774259,0.55915354,6.28E-05,0.00359531,0.000599218,0.000190685,0.010925446,0.001820908,-0.007381945,-0.422954293,-0.070492382,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-104.4000026,57.60000144,-1157.200029,1,1,1,3,0,0,9,27,0.002569836,0.00321215,0,0.004113632,0,109,0.236999984,6,0,0,-0.0002,0,5,6,0,3,3,3,4,1,0,0,3,-1.02E-05,-8.62E-06,3.06E-05,0,1,3,0,50,1,620051,8,8,8,8,8,124026,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.51499981,-0.594999988,-6.929999861,-7.404999852,-7.074999858,19.015,12.23400061,-0.656000033,10.33499979,9.804999804,-9.948000398,-11.31550045,1,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49592,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/341-12:40:34,96,0,0,0,0,0,0,0,199,3027756327,0,148,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501671.8,1,-3923.849804,-5247.787238,2343.364463,-2.389455685,-1.363697275,-7.052898215,0.676639983,-0.298759993,0.672999983,-0.0026,0.0026,-0.99999997,-37909845.4,-130673469.8,-56646404.26,-84330.19218,-362317.5471,-132432.1454,1,1,0,-0.351328617,0.425139636,0.482824029,0.680224529,-0.000169255,-0.009697597,-0.001616266,0.000207545,0.011891453,0.001981909,-0.00736736,-0.422118634,-0.070353106,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-90.00000225,62.00000155,-1154.400029,1,1,1,3,0,0,9,32,0.002573308,0.002573308,0,0.003639208,0,109,0.209999986,6,0,0,-0.0002,0,5,9,0,3,3,3,4,1,0,0,3,-1.35E-05,-9.72E-06,2.67E-05,0,1,3,0,50,1,620351,10,9,10,10,10,124086,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.204999816,-0.424999991,-7.074999858,-7.549999849,-7.184999856,19.006,12.23200061,-0.624000031,10.0349998,9.524999809,-9.672500387,-11.07000044,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49593,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2018/341-12:40:34,96,0,0,0,0,0,0,0,199,3027756327,0,148,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501671.8,1,-3923.849804,-5247.787238,2343.364463,-2.389455685,-1.363697275,-7.052898215,0.676639983,-0.298759993,0.672999983,-0.0026,0.0026,-0.99999997,-37909845.4,-130673469.8,-56646404.26,-84330.19218,-362317.5471,-132432.1454,1,1,0,-0.351328617,0.425139636,0.482824029,0.680224529,-0.000169255,-0.009697597,-0.001616266,0.000207545,0.011891453,0.001981909,-0.00736736,-0.422118634,-0.070353106,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-90.00000225,62.00000155,-1154.400029,1,1,1,3,0,0,9,32,0.002573308,0.002573308,0,0.003639208,0,109,0.209999986,6,0,0,-0.0002,0,5,9,0,3,3,3,4,1,0,0,3,-1.35E-05,-9.72E-06,2.67E-05,0,1,3,0,50,1,620351,10,9,10,10,10,124086,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.204999816,-0.424999991,-7.074999858,-7.549999849,-7.184999856,19.006,12.23200061,-0.624000031,10.0349998,9.524999809,-9.672500387,-11.07000044,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49593,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2018/341-12:40:44,96,0,0,0,0,0,0,0,209,3484542390,0,158,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501681.8,1,-3947.511683,-5261.113417,2272.697846,-2.342875115,-1.301510255,-7.080288065,0.687919983,-0.251799994,0.680719983,-0.0032,0.0019,-0.99999997,-37909553.18,-130673541.2,-56646435.19,-84320.45338,-362319.2653,-132433.6454,1,1,0,-0.367206273,0.412450117,0.456975457,0.697293228,1.39E-05,0.000798703,0.000133117,0.000314235,0.018004339,0.003000723,-0.007361365,-0.421775146,-0.070295858,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-107.2000027,61.60000154,-1156.000029,1,1,1,3,0,0,9,33,0.00193003,0.003216586,0,0.003751193,0,109,0.215999986,6,0,0,-0.0002,0,5,10,1,3,3,3,4,1,0,0,3,-1.35E-05,-1.01E-05,2.25E-05,0,1,3,0,50,1,620401,10,10,10,10,10,124096,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.169999817,-0.389999992,-7.074999858,-7.51499985,-7.149999857,18.663,12.23400061,-0.624000031,9.974999801,9.48499981,-9.829500393,-11.27450045,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49594,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/341-12:40:44,96,0,0,0,0,0,0,0,209,3484542390,0,158,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501681.8,1,-3947.511683,-5261.113417,2272.697846,-2.342875115,-1.301510255,-7.080288065,0.687919983,-0.251799994,0.680719983,-0.0032,0.0019,-0.99999997,-37909553.18,-130673541.2,-56646435.19,-84320.45338,-362319.2653,-132433.6454,1,1,0,-0.367206273,0.412450117,0.456975457,0.697293228,1.39E-05,0.000798703,0.000133117,0.000314235,0.018004339,0.003000723,-0.007361365,-0.421775146,-0.070295858,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-107.2000027,61.60000154,-1156.000029,1,1,1,3,0,0,9,33,0.00193003,0.003216586,0,0.003751193,0,109,0.215999986,6,0,0,-0.0002,0,5,10,1,3,3,3,4,1,0,0,3,-1.35E-05,-1.01E-05,2.25E-05,0,1,3,0,50,1,620401,10,10,10,10,10,124096,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-9.169999817,-0.389999992,-7.074999858,-7.51499985,-7.149999857,18.663,12.23400061,-0.624000031,9.974999801,9.48499981,-9.829500393,-11.27450045,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49594,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2018/341-12:41:34,96,0,0,0,0,0,0,0,3,1553262774,0,208,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501731.8,1,-4058.758577,-5318.374914,1915.487744,-2.10589562,-0.988374675,-7.20458741,0.695759983,-0.01792,0.718079982,-0.0032,0.0026,-0.99999997,-37908088.4,-130673885.6,-56646584.55,-84272.24519,-362329.9503,-132441.9106,1,1,0,-0.438363932,0.341104193,0.318599839,0.768100967,2.42E-05,0.001385698,0.00023095,5.69E-05,0.003262422,0.000543737,-0.007414815,-0.424837605,-0.070806268,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-88.40000221,53.20000133,-1157.200029,1,1,1,3,0,0,9,34,0.00257601,0.003220158,0,0.004123741,0,109,0.236999984,6,0,0,-0.0002,0,8,8,1,3,3,3,4,1,0,0,3,-1.58E-05,-1.21E-05,2.43E-05,0,1,3,0,50,1,620651,11,11,11,11,11,124146,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-8.934999821,-0.234999995,-6.964999861,-7.404999852,-7.00499986,18.977,12.23200061,-0.59600003,9.739999805,9.269999815,-9.206500368,-10.98850044,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49594,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018/341-12:41:34,96,0,0,0,0,0,0,0,3,1553262774,0,208,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501731.8,1,-4058.758577,-5318.374914,1915.487744,-2.10589562,-0.988374675,-7.20458741,0.695759983,-0.01792,0.718079982,-0.0032,0.0026,-0.99999997,-37908088.4,-130673885.6,-56646584.55,-84272.24519,-362329.9503,-132441.9106,1,1,0,-0.438363932,0.341104193,0.318599839,0.768100967,2.42E-05,0.001385698,0.00023095,5.69E-05,0.003262422,0.000543737,-0.007414815,-0.424837605,-0.070806268,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-88.40000221,53.20000133,-1157.200029,1,1,1,3,0,0,9,34,0.00257601,0.003220158,0,0.004123741,0,109,0.236999984,6,0,0,-0.0002,0,8,8,1,3,3,3,4,1,0,0,3,-1.58E-05,-1.21E-05,2.43E-05,0,1,3,0,50,1,620651,11,11,11,11,11,124146,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-0.80000001,-8.934999821,-0.234999995,-6.964999861,-7.404999852,-7.00499986,18.977,12.23200061,-0.59600003,9.739999805,9.269999815,-9.206500368,-10.98850044,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49594,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2018/341-12:41:44,96,0,0,0,0,0,0,0,13,1997531474,0,218,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501741.8,1,-4079.576876,-5327.943674,1843.329628,-2.0577239,-0.92535978,-7.226895975,0.688319983,0.026959999,0.724919982,-0.0026,0.0026,-0.99999997,-37907796.11,-130673957,-56646615.48,-84262.50619,-362331.6671,-132443.41,1,1,0,-0.450773912,0.325172497,0.289530596,0.779254593,5.31E-05,0.003044411,0.000507402,0.00017266,0.009892689,0.001648782,-0.007440865,-0.42633016,-0.071055027,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-98.80000247,53.20000133,-1159.200029,1,1,1,3,0,0,9,37,0.002577174,0.002577272,0,0.003644743,0,109,0.209999986,6,0,0,-0.0002,0,8,7,1,3,3,3,4,1,0,0,3,-1.49E-05,-1.31E-05,2.33E-05,0,1,3,0,50,1,620701,11,11,11,11,11,124156,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-0.80000001,-8.899999822,-0.204999996,-6.929999861,-7.364999853,-6.964999861,18.977,12.23200061,-0.588000029,9.699999806,9.204999816,-9.594500384,-11.19250045,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49595,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/341-12:41:44,96,0,0,0,0,0,0,0,13,1997531474,0,218,0,0,0,0,52,0,149,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501741.8,1,-4079.576876,-5327.943674,1843.329628,-2.0577239,-0.92535978,-7.226895975,0.688319983,0.026959999,0.724919982,-0.0026,0.0026,-0.99999997,-37907796.11,-130673957,-56646615.48,-84262.50619,-362331.6671,-132443.41,1,1,0,-0.450773912,0.325172497,0.289530596,0.779254593,5.31E-05,0.003044411,0.000507402,0.00017266,0.009892689,0.001648782,-0.007440865,-0.42633016,-0.071055027,0,0,10,1,1,1,2,1,0.00872,0.499619185,0.083269864,0,1,0,-98.80000247,53.20000133,-1159.200029,1,1,1,3,0,0,9,37,0.002577174,0.002577272,0,0.003644743,0,109,0.209999986,6,0,0,-0.0002,0,8,7,1,3,3,3,4,1,0,0,3,-1.49E-05,-1.31E-05,2.33E-05,0,1,3,0,50,1,620701,11,11,11,11,11,124156,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-0.80000001,-8.899999822,-0.204999996,-6.929999861,-7.364999853,-6.964999861,18.977,12.23200061,-0.588000029,9.699999806,9.204999816,-9.594500384,-11.19250045,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49595,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/341-12:44:34,96,0,0,0,0,0,0,0,183,1265234799,0,132,0,0,0,0,52,0,151,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501911.8,1,-4357.798542,-5393.46443,590.2390105,-1.206074745,0.15680083,-7.473186245,0.252479994,0.505959987,0.824759979,-0.0032,0.0032,-0.99999997,-37902817.18,-130675132.7,-56647125.4,-84098.3928,-362367.1093,-132471.1878,1,1,0,-0.561230064,0.005498488,-0.228507153,0.795471573,3.29E-05,0.001887036,0.000314506,1.31E-05,0.000752294,0.000125382,-0.007363575,-0.42190177,-0.070316962,733,0,10,1,0,1,255,1,0.00872,0.499619185,0.083269864,0,1,0,-65.20000163,44.40000111,-1174.400029,1,1,1,2,2,2,9,0,0.003225284,0.003225284,0,0.004561241,0,109,0.260999983,6,0,0,-0.0002,0,13,4,9,3,3,3,4,1,0,0,3,-3.04E-06,-2.21E-05,1.32E-05,0,1,3,0,50,1,621551,5,5,5,6,5,124326,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-0.80000001,-8.369999833,0.234999995,-6.644999867,-6.894999862,-6.464999871,18.76,12.23400061,-0.512000026,8.924999822,8.48499983,-9.829500393,-11.27450045,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49597,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2018/341-12:44:34,96,0,0,0,0,0,0,0,183,1265234799,0,132,0,0,0,0,52,0,151,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501911.8,1,-4357.798542,-5393.46443,590.2390105,-1.206074745,0.15680083,-7.473186245,0.252479994,0.505959987,0.824759979,-0.0032,0.0032,-0.99999997,-37902817.18,-130675132.7,-56647125.4,-84098.3928,-362367.1093,-132471.1878,1,1,0,-0.561230064,0.005498488,-0.228507153,0.795471573,3.29E-05,0.001887036,0.000314506,1.31E-05,0.000752294,0.000125382,-0.007363575,-0.42190177,-0.070316962,733,0,10,1,0,1,255,1,0.00872,0.499619185,0.083269864,0,1,0,-65.20000163,44.40000111,-1174.400029,1,1,1,2,2,2,9,0,0.003225284,0.003225284,0,0.004561241,0,109,0.260999983,6,0,0,-0.0002,0,13,4,9,3,3,3,4,1,0,0,3,-3.04E-06,-2.21E-05,1.32E-05,0,1,3,0,50,1,621551,5,5,5,6,5,124326,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-0.80000001,-8.369999833,0.234999995,-6.644999867,-6.894999862,-6.464999871,18.76,12.23400061,-0.512000026,8.924999822,8.48499983,-9.829500393,-11.27450045,4,39,0,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49597,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018/341-12:45:34,96,0,0,0,0,0,0,0,243,4293916426,0,192,0,0,0,0,52,0,151,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501971.8,1,-4420.949879,-5372.773371,141.3854329,-0.89425948,0.539019065,-7.499049855,0.054119999,0.531479987,0.845319979,-0.0032,0.0026,-0.99999997,-37901060.32,-130675549.1,-56647305.9,-84040.4138,-362379.3739,-132480.9024,1,1,0,-0.545477353,-0.116845091,-0.398174478,0.728188662,-3.91E-05,-0.00223826,-0.000373043,7.93E-05,0.004545274,0.000757546,-0.00736526,-0.421998313,-0.070333052,0,0,10,1,1,1,1,1,0.00872,0.499619185,0.083269864,0,1,0,-52.80000132,62.80000157,-1207.60003,1,1,1,2,2,2,9,0,0.002583768,0.003229758,0,0.004136084,0,109,0.236999984,6,0,0,0,0,8,7,9,3,3,3,4,1,0,0,3,5.04E-06,-1.96E-05,9.75E-06,0,1,3,0,50,1,621851,9,9,9,9,9,124386,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-0.80000001,-8.289999834,0.349999993,-6.574999869,-6.714999866,-6.324999873,18.663,12.23400061,-0.490000025,8.684999826,8.244999835,-9.908500396,-11.27450045,5,40,1,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49598,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2018/341-12:45:34,96,0,0,0,0,0,0,0,243,4293916426,0,192,0,0,0,0,52,0,151,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597501971.8,1,-4420.949879,-5372.773371,141.3854329,-0.89425948,0.539019065,-7.499049855,0.054119999,0.531479987,0.845319979,-0.0032,0.0026,-0.99999997,-37901060.32,-130675549.1,-56647305.9,-84040.4138,-362379.3739,-132480.9024,1,1,0,-0.545477353,-0.116845091,-0.398174478,0.728188662,-3.91E-05,-0.00223826,-0.000373043,7.93E-05,0.004545274,0.000757546,-0.00736526,-0.421998313,-0.070333052,0,0,10,1,1,1,1,1,0.00872,0.499619185,0.083269864,0,1,0,-52.80000132,62.80000157,-1207.60003,1,1,1,2,2,2,9,0,0.002583768,0.003229758,0,0.004136084,0,109,0.236999984,6,0,0,0,0,8,7,9,3,3,3,4,1,0,0,3,5.04E-06,-1.96E-05,9.75E-06,0,1,3,0,50,1,621851,9,9,9,9,9,124386,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-0.80000001,-8.289999834,0.349999993,-6.574999869,-6.714999866,-6.324999873,18.663,12.23400061,-0.490000025,8.684999826,8.244999835,-9.908500396,-11.27450045,5,40,1,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49598,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/341-12:46:45,96,0,0,0,0,0,0,0,57,3599104821,0,6,0,0,0,0,52,0,151,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,35,0,0,597502042.2,1,-4470.885676,-5319.109834,-386.4551407,-0.52342504,0.984945,-7.488764265,-0.149279996,0.471839988,0.868959978,-0.0026,0.0032,-0.99999997,-37898999.54,-130676040,-56647518.76,-83972.2852,-362393.3387,-132492.1454,1,1,0,-0.496332308,-0.250820305,-0.572801777,0.602197226,-0.000221485,-0.012690156,-0.002115026,-7.28E-05,-0.004170846,-0.000695141,-0.007372215,-0.422396805,-0.070399468,0,0,10,1,1,1,1,1,0.00872,0.499619185,0.083269864,0,1,0,-30.40000076,74.40000186,-1243.200031,1,1,1,2,2,2,9,0,0.003228688,0.00258299,0,0.004134762,0,109,0.236999984,6,0,0,0,0,2,3,3,3,3,3,4,1,0,0,3,1.27E-05,-1.42E-05,5.15E-06,0,1,3,0,50,1,622201,10,10,10,10,10,124456,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-0.80000001,-8.254999835,0.454999991,-6.574999869,-6.534999869,-6.254999875,18.567,12.23400061,-0.464000023,8.399999832,7.974999841,-9.712000388,-11.02950044,5,40,1,1,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,49600,32,84,86,1,1,0,0,0,0,0,0,0,0,0,1,65,0,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
